,MCF7,HEPG2,HT29,A375,PC3,YAPC,A549,HCC515
DPP9,5.0,4.680886920719692,5.003602236680195,4.915998851738901,5.568640195419222,5.476705706668179,5.48446041312882,4.51853513898218
DMRTC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC97,4.295723024539968,3.414135532984451,4.578334948681609,3.5298209465286954,2.950468414150123,3.90977310414164,4.365972427593384,3.648465443027314
TMEM91,1.6599245584023783,2.713695814843359,2.422233000683048,1.0565835283663676,1.3391373849195856,2.0107798387532423,1.3334237337251915,2.056583528366368
ZFP14,1.1953475983222193,1.144046369616707,0.2750070474998698,1.5210507369009632,0.6415460290875237,1.7782085763980875,1.7907720378619998,1.0496307677246008
SIRT3,3.778208576398088,4.245647773636751,3.76659516172927,3.3868109464722167,3.984589350362457,4.06177619758669,3.8379432418910273,4.085764553778314
IFITM3,7.612573663582173,7.483251484502264,3.465974464504069,8.515345033583097,7.699398937737009,8.538576961920516,2.3476656563009706,8.505613095285138
PGGHG,3.23112515787905,2.4620523187964327,5.962317654942307,2.845991770664573,1.8599695482210257,3.307428525192248,2.3103401206121505,2.771885578515365
HUNK,0.3103401206121505,1.3391373849195856,0.01435529297707,0.0,0.0,0.137503523749935,0.5260688116675876,0.1110313123887439
COL6A1,1.38404980679516,2.324810603420484,0.3895668117627256,4.983221650742669,8.070496667279185,7.74597677931644,2.5655971758542253,1.3045110418099528
IFNAR1,4.929317594911762,4.155425431747197,4.131754090984813,3.950468414150123,4.521050736900963,4.565597175854225,3.662205499653616,5.574707046415546
SOD1,8.64893274760805,8.566434646283282,7.8483099574492865,7.574252916500178,8.683450838426987,8.551477565755228,8.392446229085786,8.232372956468632
COL6A2,1.918386234446348,0.3219280948873623,0.2986583155645152,5.238786859587116,8.891388806324027,5.444600813711501,1.6825732973475784,0.4750848829487829
SIK1,2.513490745588118,2.130930869826449,1.2016338611696504,0.0,1.8359240742543752,3.028569152196772,2.5801454844233804,4.491853096329675
DNMT3L,0.070389327891398,0.8237493603082727,0.0,0.0,0.0,0.0,0.0,0.0
TRPM2,0.070389327891398,0.1243281350022017,0.2387868595871165,2.797012977836145,4.700994494168267,0.1890338243900171,2.3276873641760467,2.333423733725192
SCYL1,6.113742166049187,5.424922088210689,5.631977320238747,5.500164679492167,5.716442236843322,6.127426929866281,4.7420062108667365,4.325530331567558
TMEM50B,4.488000770834069,3.633431210355632,3.1826922975161898,3.611172380044005,4.23189316164533,4.2592724870375935,3.5521311082537834,3.7980505147675134
APP,7.402329938559803,7.197708157955852,7.455984709225995,7.869809730139787,8.877130728765659,8.39334755137725,7.824386002585445,8.228626318332
DOP1B,3.894332742277694,1.6915341649192002,2.655351828612554,2.3219280948873617,2.241840183564671,3.2479275134435857,1.7180875839605168,2.4356285940520905
URB1,2.7463127664254587,3.028569152196772,2.6758159311722696,3.090853430451113,3.3015876466031866,3.5496691707264905,2.73768676140986,4.550900664647523
AKT1,7.519007147833402,6.3253504331895085,6.26134275618808,5.185470146066941,6.501916779674372,7.328136340322852,5.684818737553222,6.67905778549329
IL19,0.0,0.0,0.0,0.1763227726404629,0.0,1.839959587489532,0.0285691521967709,0.0
EMP3,3.142413437873741,2.4646682670034443,1.5753123306874368,7.8585405527793535,6.603774686463972,5.697384630764023,7.91211090901986,6.284662185483165
SAE1,7.321837923629426,7.079484783826815,7.649328040984784,6.729552770453972,6.1081062236861285,6.586014082512518,7.637494325206312,6.152183419055046
NTN5,1.0496307677246008,0.01435529297707,0.01435529297707,0.0426443374084937,0.1634987322828795,0.137503523749935,0.1243281350022017,0.3448284969974412
LMTK3,2.835924074254375,1.1763227726404628,2.1667154449664223,0.4005379295837289,1.2570106182060237,1.8639384504239715,1.4005379295837286,1.992768430768924
GEMIN7,5.193377510564362,4.767654798237347,5.560409266362119,4.8364291311616485,4.199279721336625,4.313245851787562,5.997969782267102,4.3750394313469245
CBLC,0.1243281350022017,1.263034405833794,4.571676809970931,0.0,2.414135532984451,2.8052924556007115,0.1634987322828795,1.3045110418099528
WTIP,0.2387868595871165,2.6644828403646823,1.4168397419128294,1.0840642647884746,2.2047667506546134,3.4750848829487837,3.7311832415722,2.0426443374084937
ADAMTS10,0.1110313123887439,1.516015147003665,0.01435529297707,0.3219280948873623,0.01435529297707,0.137503523749935,3.075532631167357,2.969012307516316
SLC6A3,0.1110313123887439,0.0,0.01435529297707,0.0,0.0285691521967709,0.137503523749935,0.0285691521967709,0.0
RNPEPL1,4.140778655782796,4.990954860396993,4.983221650742669,3.9001422603598166,3.8629472480209217,5.47864829453918,4.269033146455237,4.803743668505224
CAPN10,3.541019153133558,4.0223678130284535,4.544732655932624,2.853995647176393,3.4436066514756147,4.111865963867556,3.3175935046234715,3.815575428862573
MYO1F,0.8318772411916731,0.3448284969974412,0.3561438102252753,0.3219280948873623,1.15704371014558,0.7224660244710909,0.2141248053528473,0.4956951626240688
NLRP12,0.0,0.0565835283663675,0.01435529297707,0.01435529297707,0.01435529297707,0.0,0.0285691521967709,0.0
CACNG8,0.1243281350022017,0.0,0.1243281350022017,1.263034405833794,0.2630344058337938,0.0565835283663675,1.4059923596758368,0.0285691521967709
ZNF787,4.048759311919857,4.647890091059215,4.807870078299782,3.1521834190550453,4.422233000683048,3.3175935046234715,3.828834649468056,2.885574364371426
TIMM29,4.498889086976805,3.6392321632492775,3.408711861029429,3.607626220845488,4.130107178658833,4.51853513898218,3.5981269599196035,3.2479275134435857
FBN3,0.0285691521967709,0.1505596765753814,0.0,0.2986583155645152,0.0,0.0426443374084937,0.0840642647884745,0.3219280948873623
CARM1,4.93969674069176,5.1759237420637545,4.7897292513757685,5.643278996311978,4.654779216959517,5.0386995513055854,4.1715271060388135,3.842978831788325
EVI5L,2.2570106182060234,1.7907720378619998,1.5008020530571575,1.967168607532628,3.349082146391089,2.845991770664573,0.7136958148433591,2.5704629310260407
TM4SF5,0.0565835283663675,7.364572432295857,0.6135316529179271,0.0,0.1110313123887439,0.0,1.0703893278913978,0.0
SLC47A1,0.2986583155645152,5.429950657403769,0.3448284969974412,2.0461417816447205,0.4005379295837289,1.3504972470841332,4.2935176304174245,0.6780719051126377
PSMB6,7.915998851738901,7.014578464922893,6.7873802222963375,7.533018185570102,7.201437829504035,6.7713574089905615,8.299208018387281,6.724104519866844
GPR32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIGLEC10,0.0426443374084937,0.0285691521967709,0.2387868595871165,0.0840642647884745,0.0,0.2016338611696504,0.070389327891398,0.0565835283663675
ACP4,0.0840642647884745,0.0426443374084937,0.0285691521967709,0.0,0.0285691521967709,0.0,0.0,0.0
KLK3,0.0,0.0840642647884745,0.1890338243900171,0.0,0.0,2.759155833800272,0.0,0.0
ZNF473,2.9523335663696857,2.1667154449664223,3.3547342399706035,2.859969548221027,3.0669502439246266,2.8519988371124465,2.797012977836145,2.192194165283345
FAM71E1,1.3673710656485294,0.0,1.903038270112912,0.2630344058337938,0.8559896973084807,1.6507645591169022,0.6599245584023783,0.5459683691052926
RPS11,11.473604290704438,11.345682448186778,12.539716196464576,12.794476789685389,11.533427076865154,10.961232622646015,11.723404973440704,11.369324702407342
PTH2,0.1110313123887439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL13A,11.40944397542158,11.325642756663338,12.082149041353867,12.060527067048644,10.75497098904413,10.319672120946995,11.077416594785364,10.878740665742711
CTU1,1.584962500721156,1.1634987322828796,2.5801454844233804,1.5210507369009632,2.1342209397606338,1.4750848829487828,1.4005379295837286,1.0143552929770698
NOSIP,6.27742689653266,5.59842476052772,6.17951105027151,6.452858964713812,6.486392594275963,5.060479781407595,5.883620816285673,5.104336659814735
IGLON5,0.0426443374084937,0.3448284969974412,0.903038270112912,0.0,0.2630344058337938,0.0565835283663675,0.1243281350022017,0.01435529297707
RCN3,0.6040713236688608,2.6599245584023783,3.2203299548795554,2.2141248053528475,4.84197311892718,0.9411063109464316,0.5849625007211562,0.5058909297299572
ZNF614,1.144046369616707,3.2387868595871163,3.343407822297814,2.4168397419128294,2.0806576633452254,1.4698859762744636,2.6415460290875235,1.4222330006830477
SLC2A5,0.0426443374084937,0.0426443374084937,0.01435529297707,0.0,0.0840642647884745,0.0565835283663675,0.1634987322828795,0.1505596765753814
RERE,4.24031432933371,5.159467729266766,5.017921907997263,4.325530331567558,3.4892860226258766,4.779785005301132,3.543495883425772,4.1586601753464985
MMEL1,2.0107798387532423,0.2986583155645152,3.502075956045791,0.137503523749935,0.632268215499513,5.949768359931346,0.0,0.0
CFAP74,0.2868811477881615,0.6507645591169022,0.0426443374084937,0.0,0.0,0.0565835283663675,0.01435529297707,0.0
PRDM16,0.4646682670034443,0.2141248053528473,0.0,0.0,0.0840642647884745,3.663344619366085,0.0565835283663675,0.01435529297707
CELA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PADI3,1.6780719051126378,0.01435529297707,0.1505596765753814,0.1634987322828795,0.01435529297707,0.2265085298086797,0.5945485495503542,0.4854268271702417
FHAD1,0.1890338243900171,0.01435529297707,0.5753123306874368,0.5753123306874368,0.2016338611696504,2.2570106182060234,0.7048719644563528,0.3561438102252753
PADI1,0.1110313123887439,0.0976107966264223,2.910732661902913,0.0,0.7570232465074596,2.4828482830684653,1.5008020530571575,2.837943241891028
EPHA2,3.3476656563009706,5.2671612180222604,5.989139007368232,4.541638734436142,7.859596903238742,6.944389962270093,5.800899899920305,6.410239330776022
ARHGEF19,4.143230134776894,1.967168607532628,4.439623137557117,2.657640005207824,3.3419857472286165,4.843983844048327,2.1473066987802936,2.608809242675524
EFHD2,4.107687869314374,3.968090752045256,6.128458384146928,4.552745936748447,5.1842802944193815,6.810443103845175,5.5351198215998005,2.4802651220544627
PEX14,3.967168607532628,3.8698714061777126,4.019701914442548,4.053111336459563,4.216454865144756,3.4475791965488827,2.821710215034674,3.547203024756932
PGD,7.262846542686073,6.8735671516217485,7.239073383378908,6.693765712217783,6.925762113671918,7.1660124016661975,9.803388503831584,6.524189078449365
MYOM3,0.01435529297707,3.634593268445757,4.43229133824778,0.0840642647884745,0.0,0.4750848829487829,1.9597701552114672,0.01435529297707
SH3BGRL3,5.944624223055032,3.778208576398088,7.449231200669493,7.974471952285043,7.961507574683088,5.280956313831056,5.487357715311547,4.865423978313133
CNKSR1,4.0522419811811385,2.353323291162897,4.86195536414487,0.4114262457264651,3.4475791965488827,3.8609627978581167,0.3334237337251918,3.463360885816658
RPL11,10.251955735769108,10.125542622718385,10.656782364218994,11.595397361064634,9.740927560318628,10.245077275359671,10.214804794948051,10.378511623253733
IL22RA1,0.01435529297707,3.2016338611696504,4.614120868789254,1.4222330006830477,0.7907720378619999,1.5509006646475232,1.5260688116675876,1.0908534304511135
ZNF593,5.79103261675567,5.380937194927824,5.720825666089835,5.7279204545632,5.703211467391147,4.786073551578548,5.370861740085284,5.332707933640605
C1orf216,3.1602748314085933,0.7824085649273732,3.8298495598446896,3.55581615506164,3.2078928516413328,3.541019153133558,3.05484847699562,3.1391420191456887
KIAA0319L,4.560103513464738,4.758622982440238,4.895302621333307,4.942045259916045,3.95884267524324,4.70265754339091,3.856985689782205,5.018812185742816
EVA1B,2.5335633482145115,2.454175893185802,3.1127001327493624,3.221877081077034,4.433627167084783,3.6380738371807184,1.6415460290875237,2.669026765509631
C1orf94,0.0,0.01435529297707,0.0,0.0,0.0,0.0,0.0,0.0
DMRTA2,0.01435529297707,0.0285691521967709,0.0,0.0,0.01435529297707,0.01435529297707,0.0565835283663675,0.1890338243900171
PLK4,3.998195503153252,3.856985689782205,4.76128527336162,3.3909427728025427,3.6758159311722696,4.38543103719352,3.959770155211468,4.163498732282879
MAP3K6,3.7037651787934096,0.9927684307689242,3.0443941193584534,3.0179219079972617,4.2920454924928615,3.1858665453113337,2.1473066987802936,3.127633279725873
FCN3,0.0285691521967709,0.0,0.0,0.0840642647884745,0.0285691521967709,0.0,0.0,0.0
GPN2,3.723558561472103,3.229587922740652,4.147306698780295,3.8479969065549504,3.856985689782205,3.454175893185801,3.1667154449664223,3.1651079851445365
SYTL1,4.945794956740062,3.142413437873741,3.611172380044005,1.0143552929770698,3.5570424152637194,6.015470807639381,0.2387868595871165,2.9240998856407416
WDTC1,3.3088850574117634,3.0686708106650986,3.878725341480105,4.278728212938939,3.3991710938198234,3.628773595201645,1.8953026213333068,2.5385381636298043
CELA3A,0.0,0.2141248053528473,0.5459683691052926,0.0,0.0426443374084937,0.0,0.0,0.0
NBPF3,3.13586316536868,1.8559896973084808,2.503348735167504,3.2764966656403565,3.2660368939953166,2.3978029618624896,2.324810603420484,1.8953026213333068
HSPG2,2.070389327891398,5.511594541537414,6.516645557780963,4.169123281476757,4.5453506448223004,5.205939832470884,4.85897561429202,5.485104761080973
ITGB3BP,4.451540833017832,4.343407822297814,5.281327329659484,5.97246290720214,4.528571318870758,3.799087306074004,5.358958825832329,5.417515002885087
SERBP1,7.6091787381419795,7.740050562534658,8.218006150284427,8.342652519455157,7.380590934265922,6.797142710765589,7.721714425057953,8.342474743657405
BCL10,2.7697717392494483,2.3476656563009706,3.349082146391089,3.0373822220030804,3.4646682670034443,3.690417095532466,3.10936055940423,3.0686708106650986
CCN1,1.967168607532628,4.442280035252584,1.879705766282288,2.6484654430273142,7.388189537156084,5.3215673760354045,5.965091624790789,6.764473550992666
PRKACB,0.7824085649273732,1.5801454844233804,1.7484612330040354,4.1034976397033365,2.5285713188707577,4.1969217338203295,3.343407822297814,3.423578170981797
PIGK,4.319039815562536,3.776103988073164,3.411426245726465,4.479618608469416,4.814550423461808,3.3233700690612684,4.70376517879341,4.5122268865139565
TINAGL1,0.8073549220576041,4.111865963867556,6.546122758857797,6.725195817226664,5.277612870756687,7.832193809125905,0.5459683691052926,0.6599245584023783
AZIN2,0.2750070474998698,1.6507645591169022,0.0976107966264223,2.104336659814736,1.8559896973084808,1.565597175854225,1.0772429989324606,1.599317793698226
RPS8,10.56843119316746,10.696619846984287,10.823526469122156,11.879085418625015,9.846728355316166,10.09077405464075,10.069046911268172,11.79388775631474
KIF2C,4.620586410451877,4.671293372481577,5.1898245588800185,5.407012773516011,5.522306892871388,5.142821844115928,4.890446692679906,5.623515741490549
PTPRF,6.527789751572327,6.432458384509866,6.729008870337863,4.283921772307616,5.7349805234358895,6.061992153734222,6.173527238122508,6.252097703037442
BEST4,0.1634987322828795,1.3561438102252754,0.5558161550616396,0.0,0.0565835283663675,0.7398481026993274,0.0426443374084937,0.2630344058337938
MOB3C,1.82781902461732,1.4489009511451278,2.4594316186372973,2.980025300238734,2.523561956057013,3.5147534984397533,1.3950627995175775,2.7463127664254587
CYP4B1,1.9523335663696857,0.0565835283663675,0.3448284969974412,0.0,0.0,0.5160151470036647,0.0285691521967709,0.01435529297707
TMEM61,0.1634987322828795,0.0,1.0565835283663676,0.0426443374084937,0.9855004303048848,0.8399595874895318,0.070389327891398,0.8399595874895318
DMRTB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO4,3.297191416565856,4.260778431893426,6.708876959723137,5.20006486151431,4.613531652917927,4.115199749385445,4.719731056749851,5.2731428593080825
SYPL2,0.0565835283663675,0.2265085298086797,0.0285691521967709,0.933572638261024,0.01435529297707,0.01435529297707,0.0840642647884745,2.0840642647884744
BARHL2,0.0,0.01435529297707,0.0,0.01435529297707,0.0,0.0976107966264223,0.0,0.0
MTF2,3.169925001442312,4.1683211157397215,4.380590934265921,3.1984941536390834,3.472487771462744,3.844988156682612,3.4867143730307024,4.082361969557474
SLC44A3,0.3785116232537297,3.095924419998536,4.535430914871278,0.3895668117627256,3.303050084681673,4.393690764187453,1.9523335663696857,4.124328135002202
IGSF3,3.9001422603598166,0.5558161550616396,3.645009884391095,3.7441610955704094,2.2448870591235344,2.2570106182060234,3.6644828403646814,4.198494153639083
ZNF697,1.0772429989324606,2.280956313831056,0.7484612330040357,4.339137384919585,1.6040713236688608,1.918386234446348,1.1176950426697545,1.74416109557041
CTTNBP2NL,1.978195629681652,1.3617683594191536,3.849999259466098,3.4262647547020983,2.2172307162206693,3.0531113364595623,2.381283372503784,2.381283372503784
STRIP1,4.000901402741532,3.7333543406138254,4.033863451866283,3.654206377944292,3.8509993947164736,3.6959938131099,3.414135532984451,4.033863451866283
KCNA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA5,6.7142455176661215,6.244696817804488,6.662205499653616,6.378164779871633,6.6852393687941305,6.61897273948698,6.693765712217783,6.278914019499939
FNDC7,0.01435529297707,0.0,0.0565835283663675,0.0285691521967709,0.0426443374084937,0.0,0.0,0.0976107966264223
C1orf162,0.1243281350022017,0.1110313123887439,0.2141248053528473,0.070389327891398,0.5459683691052926,0.0,0.1243281350022017,0.0840642647884745
CD53,0.1763227726404629,0.070389327891398,0.3219280948873623,0.0,0.2016338611696504,0.7990873060740036,0.1243281350022017,0.1110313123887439
PROK1,0.0,0.0,0.0,0.0565835283663675,0.0,0.0,0.0,0.0
CELSR2,6.70984201927331,3.032100843167024,1.1309308698264486,2.007195501404204,1.5753123306874368,2.8135246892978105,1.9411063109464315,1.9411063109464315
ITGA10,0.2630344058337938,0.8318772411916731,0.070389327891398,2.6803243568440163,1.0285691521967708,1.263034405833794,0.2986583155645152,2.7845039829295666
GPR161,0.070389327891398,0.2387868595871165,0.01435529297707,3.1391420191456887,3.0107798387532423,2.5753123306874373,2.495695162624069,1.097610796626422
ALDH9A1,5.076815597050832,4.5807484917637735,5.383704292474052,5.650764559116903,5.389910925071665,5.144862142915733,5.299757511839318,6.22207035524718
ATP1B1,4.634012356402116,6.6458745503090295,7.222166982623451,4.221877081077034,6.144658242831882,6.705286790272473,7.43078705086501,6.9233869155047145
TIPRL,3.5777309314900805,3.0125686735030555,3.9307373375628862,6.201045686245058,4.498250867527825,4.839455765224628,4.747387399652718,5.1288707594651255
NME7,3.8629472480209217,3.816599706534912,4.401220862160216,5.8449881566826125,4.67581593117227,5.087462841250339,5.148527425160464,5.121015400961366
POGK,4.142413437873741,2.918386234446348,3.805292455600712,4.144862142915734,3.8982083525087177,3.90977310414164,4.175524601089875,5.014801602351361
MPC2,3.907852071845964,4.828834649468057,5.0721058004804185,4.815575428862574,5.266411766036113,5.198101209324823,6.118318192218378,6.7004397181410935
CREG1,4.606442228131606,4.417515002885087,4.679761573516854,5.711219556894335,5.024585638278273,5.248686626873829,5.781097381486317,5.744968348248875
DCAF6,3.936402377725064,4.274261661257048,4.9941271140031285,4.614120868789254,4.790250738835231,4.968090752045256,5.237640195035385,5.670443812122809
GPA33,0.0426443374084937,0.070389327891398,1.6959938131099002,0.0285691521967709,0.0285691521967709,0.070389327891398,0.01435529297707,0.0426443374084937
RXRG,0.0426443374084937,0.0,0.01435529297707,5.814550423461808,0.0,0.0840642647884745,0.0,0.0
TBX19,0.5945485495503542,0.3334237337251918,0.925999418556223,2.090853430451113,0.879705766282288,1.5210507369009632,0.4750848829487829,0.7907720378619999
UCK2,4.446917864866027,5.446917864866027,6.006746832440585,5.449891473010943,5.218006150284427,4.574101508089389,6.171727244076298,5.987320865929254
TMCO1,5.994353436858858,5.626439136697315,6.059182199211693,7.249445341085838,6.815831566464825,6.439789337089688,6.712870867689905,7.333423733725191
XCL1,0.0,0.963474123974886,0.0285691521967709,1.063502942306158,0.0426443374084937,0.963474123974886,0.0,0.0
XCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU2F1,1.8155754288625725,1.967168607532628,2.4646682670034443,2.780310099043376,1.6870606883398924,2.4462562298895643,1.91456452349394,1.769771739249448
MAEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285691521967709
ILDR2,0.0,0.0285691521967709,0.0565835283663675,0.2986583155645152,0.0,0.2750070474998698,0.01435529297707,0.1110313123887439
DPT,0.0,0.0,0.0,0.01435529297707,0.01435529297707,0.0,0.0,0.0
MGST3,5.711770203863192,4.823749360308272,5.271649772457207,6.2866963645614105,7.058965822002303,6.023255352300303,6.978310052098407,7.802257852368503
ADCY10,0.01435529297707,0.01435529297707,0.1110313123887439,0.01435529297707,0.0285691521967709,0.0,0.1110313123887439,0.1890338243900171
COP1,4.539158811108031,4.268284666520996,4.8529975876133165,5.23342794374847,2.0426443374084937,5.017476563020462,4.552745936748447,4.704871964456354
NECTIN4,3.613531652917927,2.7311832415722,3.0976107966264217,1.0285691521967708,0.925999418556223,3.5837597536394985,1.0840642647884746,1.5801454844233804
UFC1,6.821199978056451,6.558726822975073,7.476948673245938,7.80038224830338,7.1280458909229925,7.104546338623461,6.363171077119245,8.497572449864741
PPOX,3.0268000593437154,3.0250287944915226,3.14893410452634,4.418864577390321,3.758089934201813,4.130930869826448,2.669026765509631,4.69655030107857
FCGR2A,0.01435529297707,0.4114262457264651,0.0,7.95262477870811,1.0908534304511135,0.2986583155645152,0.070389327891398,0.0426443374084937
NUF2,3.787641414483326,4.203984165855989,4.1034976397033365,5.657640005207825,5.132988042627441,4.899175630480513,5.052676724303575,4.957450336347116
RGS5,1.0,1.3103401206121503,1.7484612330040354,2.0531113364595623,2.3015876466031866,2.130930869826449,1.7004397181410922,2.2720231890610485
SDHC,7.244791941599789,7.78463484555752,7.5192430943611805,8.708083749019108,7.545582322424845,7.334496768390418,8.010500132856384,8.028679648504479
PFDN2,6.369989862956622,6.894817763307944,7.55405157796163,9.46070161477978,8.226845658727651,6.978538869710446,7.163498732282879,8.103654993146355
NR1I3,0.1634987322828795,1.2326607567902748,0.0,0.4436066514756146,0.6040713236688608,0.6780719051126377,0.3561438102252753,0.8479969065549499
USP21,3.2913088598289706,3.8982083525087177,4.537917249034082,4.813524689297811,4.044394119358453,4.039138393906958,3.956985924612576,4.716442236843322
F13B,0.0,1.6735564239901446,0.01435529297707,0.0,0.0,0.0,0.2387868595871165,0.2750070474998698
PRCC,5.132988042627441,4.882153917287011,5.212569338850806,5.40735275114004,5.314696525656286,5.616475328782878,5.335211681705785,6.1715271060388135
FCRL5,0.0,0.0,0.0,0.0,0.0,0.0426443374084937,0.0,0.01435529297707
RRNAD1,3.699329525673156,3.4356285940520905,4.24412594328373,4.990501111363251,3.584962500721156,5.3384244147835584,3.502075956045791,4.36667191611176
MRPL24,6.9000214670377815,4.808385050656093,6.329482431025636,7.9900472195737935,7.055933128607411,6.127633279725874,7.2353441281726685,7.724991261840889
PIGM,2.263034405833794,1.9107326619029128,2.4750848829487837,2.839959587489532,2.7548875021634687,2.6182386555954547,2.232660756790275,3.168321115739723
CASQ1,0.070389327891398,0.0840642647884745,0.0,0.0565835283663675,0.137503523749935,0.0,0.0426443374084937,0.01435529297707
ISG20L2,4.985500430304885,4.235727059838059,5.386810946472217,5.831370587967541,4.862451391325583,5.070818637533277,4.918386234446348,5.489928219405184
CRABP2,9.721184653891353,0.6507645591169022,8.662775171937778,2.558267634055736,7.228337711981378,6.532161084983213,3.2357270598380583,4.047014819517589
HDGF,7.814998952935617,7.42450224854271,8.636878338566241,8.089265083884325,8.328989010252858,8.005961325845812,8.227615943414223,8.173477268600971
ABL2,2.16349873228288,2.1667154449664223,1.6825732973475784,3.305970520984386,2.4620523187964327,2.1826922975161898,3.0976107966264217,3.9001422603598166
XPR1,3.270528942380718,3.150559676575381,2.4356285940520905,3.5084286525318573,2.430285272977781,3.298658315564515,4.883620816285672,4.638073837180719
RGS16,6.026136089841674,0.01435529297707,2.2448870591235344,2.713695814843359,0.0565835283663675,0.903038270112912,0.2016338611696504,0.3673710656485295
TOR1AIP1,4.5915597458278015,3.970853654340484,3.980025300238734,5.004051884507083,3.682573297347578,5.318678373736547,5.078097423026661,5.602587527342561
FAM163A,0.0426443374084937,0.0,0.0,0.2630344058337938,0.0,0.0,0.0,0.0
HMCN1,1.510961919277379,0.01435529297707,0.1110313123887439,4.885574364371426,2.0942360698457656,0.1110313123887439,0.1110313123887439,0.1634987322828795
RGL1,0.2750070474998698,2.2387868595871168,0.2141248053528473,0.7907720378619999,1.0214797274104517,1.2265085298086795,1.84799690655495,1.3950627995175775
LYPLAL1,3.7355221772965375,3.3448284969974416,3.4867143730307024,4.3840498067951605,3.907852071845964,5.02945288578697,4.181102550753798,4.7755773609306535
LHX9,0.0,0.0,0.0,0.4436066514756146,0.4114262457264651,0.1243281350022017,0.0840642647884745,0.7824085649273732
PRUNE1,4.637494325206311,3.682573297347578,3.628773595201645,3.8609627978581167,3.5096958419333872,3.035623909730721,3.3088850574117634,4.393004256898322
RORC,2.7398481026993275,2.0531113364595623,0.6959938131099002,0.0426443374084937,0.070389327891398,0.5058909297299572,0.01435529297707,0.2630344058337938
TUFT1,4.565597175854225,2.606442228131608,4.121844297876376,3.1309308698264484,3.4168397419128294,5.056149961108142,5.481880139620285,5.386121156814856
SF3B4,6.676803353873853,4.96116025813664,5.363521543546545,5.977279923499918,5.309612772454123,5.937815168803419,5.970393537914678,6.436961337833602
ECM1,1.1953475983222193,0.4114262457264651,1.3561438102252754,4.097610796626422,2.007195501404204,0.8875252707415875,1.097610796626422,0.9486008474933558
ZNF687,4.937815168803419,3.62993940943954,3.725741156503952,3.4581194811745064,2.8619553641448694,4.016139702655253,2.84197311892718,3.6758159311722696
TARS2,5.576824431277479,4.143230134776894,4.390942772802543,4.760220946466508,4.9140860970127225,4.457462964648552,4.036503333738988,4.67072705449947
CGN,4.575917361118148,0.6780719051126377,4.583158003874408,0.1110313123887439,3.653060017104565,5.226123143125237,2.1210154009613658,4.653633311386255
SNX27,3.980025300238734,2.8698714061777126,2.994579724215748,3.8083850506560935,2.811471030529836,3.7246502717329673,3.5655971758542253,3.95884267524324
SETDB1,5.974299858003733,4.185866545311334,4.890446692679906,5.342341397431548,4.00539998774259,4.87921563716567,4.2660368939953175,4.979110755015785
ADAMTSL4,0.9560566524124028,3.8328900141647417,0.2986583155645152,3.472487771462744,0.6690267655096305,0.9486008474933558,0.8318772411916731,2.0426443374084937
MCL1,7.000901402741532,5.766860143829545,6.452200049406222,9.143281162985966,5.417852514885899,7.098874286744451,6.118318192218378,6.574858391292777
CTSK,2.761285273361619,0.7570232465074596,1.280956313831056,2.9297909977185963,0.9107326619029126,1.480265122054463,1.4005379295837286,2.51096191927738
RFX5,5.779259720372377,4.082361969557474,4.991861930556324,5.8278190246173205,4.032100843167024,5.072963271555223,4.97315203787724,5.4342946179599245
PI4KB,5.884109451359231,3.7473873996527183,4.6656201640663815,4.842978831788326,5.360013042204331,4.717539343391165,4.329123596291566,5.320845667645721
PIP5K1A,6.002477503606242,4.659924558402379,4.55704241526372,5.455162801244506,4.973611275519472,5.308521062193259,5.364922558505775,5.893362210763872
ANP32E,5.942279901705763,5.143230134776894,5.814806743093093,5.965553434987077,6.185866545311334,5.687340687378304,5.872336288104643,6.847245307141813
MINDY1,4.556429415449573,2.9597701552114675,3.816599706534912,2.9164766444377164,1.411426245726465,2.942983598187102,1.8914191868460783,3.2047667506546134
ANXA9,6.212958362728284,3.495695162624069,4.1034976397033365,2.794935662803536,0.4541758931858021,2.7290088703378634,1.1176950426697545,1.6915341649192002
SELENBP1,6.824258696603375,4.422905742612183,4.409390936137702,0.0840642647884745,4.71259578044703,2.241840183564671,2.8659188145522125,0.2868811477881615
CERS2,7.67426290020077,6.963011647599427,6.831750594565522,7.788424707439437,7.503428246591972,6.876271360550128,7.421559944901823,7.905206468795705
ENSA,9.034276251960916,6.547203024756931,7.943276703781432,6.96116025813664,7.447744482112549,7.656567874285122,6.74617838097141,7.806775151320503
SEMA6C,0.918386234446348,1.7398481026993275,0.3448284969974412,1.0496307677246008,1.6088092426755238,2.232660756790275,0.8639384504239714,1.459431618637297
MRPL9,7.591110890742753,5.869377924031327,6.508587112089477,6.411256746220792,6.517590657743282,6.007195501404205,6.370513052460412,6.979339445678211
